time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
2709,0.00001,0,-0.00003,-0.00002,-0.00002,0,0,-0.00002,1
2710,0.00001,0,-0.00003,-0.00002,-0.00002,0,0,-0.00002,1
2711,0.00001,0,-0.00003,-0.00002,-0.00002,0,0,-0.00002,1
2712,0.00001,0,-0.00003,-0.00002,-0.00002,0,0,-0.00002,1
2713,0.00001,0,-0.00003,-0.00002,-0.00002,0,0,-0.00002,1
2714,0.00001,0,-0.00003,-0.00002,-0.00002,0,0,-0.00002,1
2715,0.00001,0,-0.00003,-0.00002,-0.00002,0,0,-0.00002,1
2716,0.00001,0,-0.00003,-0.00002,-0.00002,0,0,-0.00002,1
2717,0.00001,0,-0.00003,-0.00002,-0.00002,0,0,-0.00002,1
2718,0.00001,0,-0.00003,-0.00002,-0.00002,0,0,-0.00002,1
2719,0.00001,0,-0.00003,-0.00002,-0.00002,0,0,-0.00002,1
2720,0.00001,0,-0.00003,-0.00002,-0.00002,0,0,-0.00002,1
2721,0.00001,0,-0.00003,-0.00002,-0.00002,0,0,-0.00002,1
2722,0.00001,0,-0.00003,-0.00002,-0.00002,0,0,-0.00002,1
2723,0.00001,0,-0.00003,-0.00002,-0.00002,0,0,-0.00002,1
2724,0,0,0.00002,0,-0.00003,-0.00001,-0.00001,-0.00001,1
2725,0,0,0.00002,0,-0.00003,-0.00001,-0.00001,-0.00001,1
2726,0,0,0.00002,0,-0.00003,-0.00001,-0.00001,-0.00001,1
2727,0,0,0.00002,0,-0.00003,-0.00001,-0.00001,-0.00001,1
2728,0,0,0.00002,0,-0.00003,-0.00001,-0.00001,-0.00001,1
2729,0,0,0.00002,0,-0.00003,-0.00001,-0.00001,-0.00001,1
2730,0,0,0.00002,0,-0.00003,-0.00001,-0.00001,-0.00001,1
2731,0,0,0.00002,0,-0.00003,-0.00001,-0.00001,-0.00001,1
2732,-0.00003,0,-0.00003,-0.00003,-0.00004,0,-0.00002,-0.00002,1
2733,-0.00003,0,-0.00003,-0.00003,-0.00004,0,-0.00002,-0.00002,1
2734,-0.00003,0,-0.00003,-0.00003,-0.00004,0,-0.00002,-0.00002,1
2735,-0.00003,0,-0.00003,-0.00003,-0.00004,0,-0.00002,-0.00002,1
2736,-0.00003,0,-0.00003,-0.00003,-0.00004,0,-0.00002,-0.00002,1
2739,-0.00003,0,-0.00003,-0.00003,-0.00004,0,-0.00002,-0.00002,1
2740,-0.00003,0,-0.00003,-0.00003,-0.00004,0,-0.00002,-0.00002,1
2741,-0.00003,0,-0.00003,-0.00003,-0.00004,0,-0.00002,-0.00002,1
2742,-0.00003,0,-0.00003,-0.00003,-0.00004,0,-0.00002,-0.00002,1
2743,-0.00003,0,-0.00003,-0.00003,-0.00004,0,-0.00002,-0.00002,1
2744,-0.00003,0,-0.00003,-0.00003,-0.00004,0,-0.00002,-0.00002,1
2745,-0.00003,0,-0.00003,-0.00003,-0.00004,0,-0.00002,-0.00002,1
2746,-0.00003,0,-0.00003,-0.00003,-0.00004,0,-0.00002,-0.00002,1
2747,0.00001,-0.00002,0.00001,0.00001,0.00001,-0.00002,-0.00001,0.00001,1
2748,0,-0.00003,-0.00001,0.00001,-0.00003,-0.00001,-0.00003,-0.00001,1
2749,0,-0.00003,-0.00001,0.00001,-0.00003,-0.00001,-0.00003,-0.00001,1
2750,0,-0.00003,-0.00001,0.00001,-0.00003,-0.00001,-0.00003,-0.00001,1
2751,0,-0.00003,-0.00001,0.00001,-0.00003,-0.00001,-0.00003,-0.00001,1
2752,0,-0.00003,-0.00001,0.00001,-0.00003,-0.00001,-0.00003,-0.00001,1
2753,0,-0.00003,-0.00001,0.00001,-0.00003,-0.00001,-0.00003,-0.00001,1
2754,0,-0.00003,-0.00001,0.00001,-0.00003,-0.00001,-0.00003,-0.00001,1
2755,0,-0.00003,-0.00001,0.00001,-0.00003,-0.00001,-0.00003,-0.00001,1
2756,0,-0.00003,-0.00001,0.00001,-0.00003,-0.00001,-0.00003,-0.00001,1
2757,0,-0.00003,-0.00001,0.00001,-0.00003,-0.00001,-0.00003,-0.00001,1
2758,0,-0.00003,-0.00001,0.00001,-0.00003,-0.00001,-0.00003,-0.00001,1
2759,0,-0.00003,-0.00001,0.00001,-0.00003,-0.00001,-0.00003,-0.00001,1
2760,0,-0.00003,-0.00001,0.00001,-0.00003,-0.00001,-0.00003,-0.00001,1
2761,-0.00001,-0.00004,0.00001,0,-0.00002,-0.00001,-0.00001,-0.00002,1
2762,-0.00001,-0.00004,0.00001,0,-0.00002,-0.00001,-0.00001,-0.00002,1
2763,-0.00001,-0.00004,0.00001,0,-0.00002,-0.00001,-0.00001,-0.00002,1
2764,-0.00001,-0.00004,0.00001,0,-0.00002,-0.00001,-0.00001,-0.00002,1
2765,-0.00001,-0.00004,0.00001,0,-0.00002,-0.00001,-0.00001,-0.00002,1
2766,-0.00001,-0.00004,0.00001,0,-0.00002,-0.00001,-0.00001,-0.00002,1
2767,-0.00001,-0.00004,0.00001,0,-0.00002,-0.00001,-0.00001,-0.00002,1
2768,-0.00001,-0.00004,0.00001,0,-0.00002,-0.00001,-0.00001,-0.00002,1
2769,0,0,-0.00002,0,-0.00001,-0.00001,-0.00002,-0.00002,1
2770,0,0,-0.00002,0,-0.00001,-0.00001,-0.00002,-0.00002,1
2771,0,0,-0.00002,0,-0.00001,-0.00001,-0.00002,-0.00002,1
2772,0,0,-0.00002,0,-0.00001,-0.00001,-0.00002,-0.00002,1
2773,0,0,-0.00002,0,-0.00001,-0.00001,-0.00002,-0.00002,1
2774,0,0,-0.00002,0,-0.00001,-0.00001,-0.00002,-0.00002,1
2775,0,0,-0.00002,0,-0.00001,-0.00001,-0.00002,-0.00002,1
2776,0,0,-0.00002,0,-0.00001,-0.00001,-0.00002,-0.00002,1
2777,0,0,-0.00002,0,-0.00001,-0.00001,-0.00002,-0.00002,1
2778,0,0,-0.00002,0,-0.00001,-0.00001,-0.00002,-0.00002,1
2779,0,0,-0.00002,0,-0.00001,-0.00001,-0.00002,-0.00002,1
2780,0,0,-0.00002,0,-0.00001,-0.00001,-0.00002,-0.00002,1
2781,0,0,-0.00002,0,-0.00001,-0.00001,-0.00002,-0.00002,1
2782,0,0,-0.00002,0,-0.00001,-0.00001,-0.00002,-0.00002,1
2783,0,0,-0.00002,0,-0.00001,-0.00001,-0.00002,-0.00002,1
2784,-0.00002,0,-0.00003,0,0,-0.00002,0,-0.00001,1
2785,-0.00002,0,-0.00003,0,0,-0.00002,0,-0.00001,1
2786,-0.00002,0,-0.00003,0,0,-0.00002,0,-0.00001,1
2788,-0.00002,0,-0.00003,0,0,-0.00002,0,-0.00001,1
2789,-0.00002,0,-0.00003,0,0,-0.00002,0,-0.00001,1
2790,-0.00002,0,-0.00003,0,0,-0.00002,0,-0.00001,1
2791,-0.00002,0,-0.00003,0,0,-0.00002,0,-0.00001,1
2792,-0.00002,0,-0.00003,0,0,-0.00002,0,-0.00001,1
2793,-0.00001,0.00003,0.00003,-0.00001,-0.00001,-0.00003,-0.00001,0,1
2794,-0.00001,0.00003,0.00003,-0.00001,-0.00001,-0.00003,-0.00001,0,1
2795,-0.00001,0.00003,0.00003,-0.00001,-0.00001,-0.00003,-0.00001,0,1
2796,-0.00001,0.00003,0.00003,-0.00001,-0.00001,-0.00003,-0.00001,0,1
2797,-0.00001,0.00003,0.00003,-0.00001,-0.00001,-0.00003,-0.00001,0,1
2798,-0.00001,0.00003,0.00003,-0.00001,-0.00001,-0.00003,-0.00001,0,1
2799,-0.00001,0.00003,0.00003,-0.00001,-0.00001,-0.00003,-0.00001,0,1
2800,-0.00001,0.00003,0.00003,-0.00001,-0.00001,-0.00003,-0.00001,0,1
2801,-0.00001,0.00003,0.00003,-0.00001,-0.00001,-0.00003,-0.00001,0,1
2802,-0.00001,0.00003,0.00003,-0.00001,-0.00001,-0.00003,-0.00001,0,1
2803,-0.00001,0.00003,0.00003,-0.00001,-0.00001,-0.00003,-0.00001,0,1
2804,-0.00001,0.00003,0.00003,-0.00001,-0.00001,-0.00003,-0.00001,0,1
2805,-0.00001,0.00003,0.00003,-0.00001,-0.00001,-0.00003,-0.00001,0,1
2806,-0.00001,0.00003,0.00003,-0.00001,-0.00001,-0.00003,-0.00001,0,1
2807,-0.00002,-0.00001,-0.00002,0.00001,0,0,-0.00002,0.00001,1
2808,-0.00002,-0.00001,-0.00002,0.00001,0,0,-0.00002,0.00001,1
2809,-0.00002,-0.00001,-0.00002,0.00001,0,0,-0.00002,0.00001,1
2810,-0.00002,-0.00001,-0.00002,0.00001,0,0,-0.00002,0.00001,1
2811,-0.00002,-0.00001,-0.00002,0.00001,0,0,-0.00002,0.00001,1
2812,-0.00002,-0.00001,-0.00002,0.00001,0,0,-0.00002,0.00001,1
2813,-0.00002,-0.00001,-0.00002,0.00001,0,0,-0.00002,0.00001,1
2814,-0.00002,-0.00001,-0.00002,0.00001,0,0,-0.00002,0.00001,1
2815,-0.00002,-0.00001,-0.00002,0.00001,0,0,-0.00002,0.00001,1
2816,-0.00002,-0.00001,-0.00002,0.00001,0,0,-0.00002,0.00001,1
2817,-0.00002,-0.00001,-0.00002,0.00001,0,0,-0.00002,0.00001,1
2818,-0.00002,-0.00001,-0.00002,0.00001,0,0,-0.00002,0.00001,1
2819,-0.00002,-0.00001,-0.00002,0.00001,0,0,-0.00002,0.00001,1
2820,-0.00002,-0.00001,-0.00002,0.00001,0,0,-0.00002,0.00001,1
2821,0,-0.00002,-0.00006,-0.00005,-0.00002,-0.00001,-0.00002,-0.00002,1
2822,0,-0.00002,-0.00006,-0.00005,-0.00002,-0.00001,-0.00002,-0.00002,1
2823,0,-0.00002,-0.00006,-0.00005,-0.00002,-0.00001,-0.00002,-0.00002,1
2824,0,-0.00002,-0.00006,-0.00005,-0.00002,-0.00001,-0.00002,-0.00002,1
2825,0,-0.00002,-0.00006,-0.00005,-0.00002,-0.00001,-0.00002,-0.00002,1
2826,0,-0.00002,-0.00006,-0.00005,-0.00002,-0.00001,-0.00002,-0.00002,1
2827,0,-0.00002,-0.00006,-0.00005,-0.00002,-0.00001,-0.00002,-0.00002,1
2828,0,-0.00002,-0.00006,-0.00005,-0.00002,-0.00001,-0.00002,-0.00002,1
2829,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2830,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2831,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2832,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2833,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2834,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2835,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2836,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2838,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2839,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2840,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2841,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2842,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2843,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2844,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2845,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2846,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2847,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2848,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2849,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2850,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2851,0,0.00002,0.00002,0,-0.00001,-0.00001,-0.00001,-0.00001,1
2852,-0.00001,-0.00001,-0.00002,-0.00001,0,-0.00001,0,-0.00001,1
2853,0,-0.00001,-0.00003,-0.00004,-0.00001,-0.00002,0,-0.00001,1
2854,0,-0.00001,-0.00003,-0.00004,-0.00001,-0.00002,0,-0.00001,1
2855,0,-0.00001,-0.00003,-0.00004,-0.00001,-0.00002,0,-0.00001,1
2856,0,-0.00001,-0.00003,-0.00004,-0.00001,-0.00002,0,-0.00001,1
2857,0,-0.00001,-0.00003,-0.00004,-0.00001,-0.00002,0,-0.00001,1
2858,0,-0.00001,-0.00003,-0.00004,-0.00001,-0.00002,0,-0.00001,1
2859,0,-0.00001,-0.00003,-0.00004,-0.00001,-0.00002,0,-0.00001,1
2860,0,-0.00001,-0.00003,-0.00004,-0.00001,-0.00002,0,-0.00001,1
2861,0,-0.00001,-0.00003,-0.00004,-0.00001,-0.00002,0,-0.00001,1
2862,0,-0.00001,-0.00003,-0.00004,-0.00001,-0.00002,0,-0.00001,1
2863,0,-0.00001,-0.00003,-0.00004,-0.00001,-0.00002,0,-0.00001,1
2864,0,-0.00001,-0.00003,-0.00004,-0.00001,-0.00002,0,-0.00001,1
2865,0,-0.00001,-0.00003,-0.00004,-0.00001,-0.00002,0,-0.00001,1
2866,0,-0.00001,-0.00003,-0.00004,-0.00001,-0.00002,0,-0.00001,1
2867,0,-0.00001,-0.00002,-0.00001,-0.00002,0,0.00001,0.00001,1
2868,-0.00002,-0.00001,0.00001,-0.00003,0,-0.00001,-0.00002,0,1
2869,-0.00002,-0.00001,0.00001,-0.00003,0,-0.00001,-0.00002,0,1
2870,-0.00002,-0.00001,0.00001,-0.00003,0,-0.00001,-0.00002,0,1
2871,-0.00002,-0.00001,0.00001,-0.00003,0,-0.00001,-0.00002,0,1
2872,-0.00002,-0.00001,0.00001,-0.00003,0,-0.00001,-0.00002,0,1
2873,-0.00002,-0.00001,0.00001,-0.00003,0,-0.00001,-0.00002,0,1
2874,-0.00002,-0.00001,0.00001,-0.00003,0,-0.00001,-0.00002,0,1
2875,-0.00002,-0.00001,0.00001,-0.00003,0,-0.00001,-0.00002,0,1
2876,-0.00002,-0.00001,0.00001,-0.00003,0,-0.00001,-0.00002,0,1
2877,-0.00002,-0.00001,0.00001,-0.00003,0,-0.00001,-0.00002,0,1
2878,-0.00002,-0.00001,0.00001,-0.00003,0,-0.00001,-0.00002,0,1
2879,-0.00002,-0.00001,0.00001,-0.00003,0,-0.00001,-0.00002,0,1
2880,-0.00002,-0.00001,0.00001,-0.00003,0,-0.00001,-0.00002,0,1
2881,-0.00001,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
2882,-0.00001,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
2883,-0.00001,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
2884,-0.00001,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
2885,-0.00001,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
2886,-0.00001,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
2888,-0.00001,-0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,-0.00002,1
2889,-0.00003,-0.00006,-0.00006,-0.00003,-0.00002,-0.00002,0,-0.00002,1
2890,-0.00003,-0.00006,-0.00006,-0.00003,-0.00002,-0.00002,0,-0.00002,1
2891,-0.00003,-0.00006,-0.00006,-0.00003,-0.00002,-0.00002,0,-0.00002,1
2892,-0.00003,-0.00006,-0.00006,-0.00003,-0.00002,-0.00002,0,-0.00002,1
2893,-0.00003,-0.00006,-0.00006,-0.00003,-0.00002,-0.00002,0,-0.00002,1
2894,-0.00003,-0.00006,-0.00006,-0.00003,-0.00002,-0.00002,0,-0.00002,1
2895,-0.00003,-0.00006,-0.00006,-0.00003,-0.00002,-0.00002,0,-0.00002,1
2896,-0.00003,-0.00006,-0.00006,-0.00003,-0.00002,-0.00002,0,-0.00002,1
2897,-0.00003,-0.00006,-0.00006,-0.00003,-0.00002,-0.00002,0,-0.00002,1
2898,-0.00003,-0.00006,-0.00006,-0.00003,-0.00002,-0.00002,0,-0.00002,1
2899,-0.00003,-0.00006,-0.00006,-0.00003,-0.00002,-0.00002,0,-0.00002,1
2900,-0.00003,-0.00006,-0.00006,-0.00003,-0.00002,-0.00002,0,-0.00002,1
2901,-0.00003,-0.00006,-0.00006,-0.00003,-0.00002,-0.00002,0,-0.00002,1
2902,-0.00003,-0.00006,-0.00006,-0.00003,-0.00002,-0.00002,0,-0.00002,1
2903,-0.00003,-0.00006,-0.00006,-0.00003,-0.00002,-0.00002,0,-0.00002,1
2904,-0.00001,0,0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
2905,-0.00001,0,0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
2906,-0.00001,0,0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
2907,-0.00001,0,0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
2908,-0.00001,0,0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
2909,-0.00001,0,0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
2910,-0.00001,0,0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
2911,-0.00001,0,0.00001,-0.00002,-0.00001,-0.00001,-0.00001,-0.00001,1
2912,-0.00001,-0.00001,-0.00003,-0.00002,-0.00001,0,0,-0.00001,1
2913,-0.00001,-0.00001,-0.00003,-0.00002,-0.00001,0,0,-0.00001,1
2914,-0.00001,-0.00001,-0.00003,-0.00002,-0.00001,0,0,-0.00001,1
2915,-0.00001,-0.00001,-0.00003,-0.00002,-0.00001,0,0,-0.00001,1
2916,-0.00001,-0.00001,-0.00003,-0.00002,-0.00001,0,0,-0.00001,1
2917,-0.00001,-0.00001,-0.00003,-0.00002,-0.00001,0,0,-0.00001,1
2918,-0.00001,-0.00001,-0.00003,-0.00002,-0.00001,0,0,-0.00001,1
2919,-0.00001,-0.00001,-0.00003,-0.00002,-0.00001,0,0,-0.00001,1
2920,-0.00001,-0.00001,-0.00003,-0.00002,-0.00001,0,0,-0.00001,1
2921,-0.00001,-0.00001,-0.00003,-0.00002,-0.00001,0,0,-0.00001,1
2922,-0.00001,-0.00001,-0.00003,-0.00002,-0.00001,0,0,-0.00001,1
2923,-0.00001,-0.00001,-0.00003,-0.00002,-0.00001,0,0,-0.00001,1
2924,-0.00001,-0.00001,-0.00003,-0.00002,-0.00001,0,0,-0.00001,1
2925,-0.00001,-0.00001,-0.00003,-0.00002,-0.00001,0,0,-0.00001,1
2926,-0.00001,-0.00002,0,-0.00001,-0.00001,0,0,0,1
2927,-0.00001,-0.00002,0,-0.00001,-0.00001,0,0,0,1
2928,-0.00001,-0.00002,0,-0.00001,-0.00001,0,0,0,1
2929,-0.00001,-0.00002,0,-0.00001,-0.00001,0,0,0,1
2930,-0.00001,-0.00002,0,-0.00001,-0.00001,0,0,0,1
2931,-0.00001,-0.00002,0,-0.00001,-0.00001,0,0,0,1
2932,-0.00001,-0.00002,0,-0.00001,-0.00001,0,0,0,1
2933,-0.00001,-0.00002,0,-0.00001,-0.00001,0,0,0,1
2934,-0.00001,-0.00002,-0.00002,0,-0.00001,0,-0.00001,-0.00001,1
2935,-0.00001,-0.00002,-0.00002,0,-0.00001,0,-0.00001,-0.00001,1
2936,-0.00001,-0.00002,-0.00002,0,-0.00001,0,-0.00001,-0.00001,1
2938,-0.00001,-0.00002,-0.00002,0,-0.00001,0,-0.00001,-0.00001,1
2939,-0.00001,-0.00002,-0.00002,0,-0.00001,0,-0.00001,-0.00001,1
2940,-0.00001,-0.00002,-0.00002,0,-0.00001,0,-0.00001,-0.00001,1
2941,-0.00003,-0.00007,-0.00004,0,-0.00001,-0.00003,-0.00001,-0.00002,1
2942,-0.00003,-0.00007,-0.00004,0,-0.00001,-0.00003,-0.00001,-0.00002,1
2943,-0.00003,-0.00007,-0.00004,0,-0.00001,-0.00003,-0.00001,-0.00002,1
2944,-0.00003,-0.00007,-0.00004,0,-0.00001,-0.00003,-0.00001,-0.00002,1
2945,-0.00003,-0.00007,-0.00004,0,-0.00001,-0.00003,-0.00001,-0.00002,1
2946,-0.00003,-0.00007,-0.00004,0,-0.00001,-0.00003,-0.00001,-0.00002,1
2947,-0.00003,-0.00007,-0.00004,0,-0.00001,-0.00003,-0.00001,-0.00002,1
2948,-0.00003,-0.00007,-0.00004,0,-0.00001,-0.00003,-0.00001,-0.00002,1
2949,-0.00001,0,0,0.00002,0,-0.00001,-0.00002,-0.00002,1
2950,-0.00001,0,0,0.00002,0,-0.00001,-0.00002,-0.00002,1
2951,-0.00001,0,0,0.00002,0,-0.00001,-0.00002,-0.00002,1
2952,-0.00001,0,0,0.00002,0,-0.00001,-0.00002,-0.00002,1
2953,-0.00001,0,0,0.00002,0,-0.00001,-0.00002,-0.00002,1
2954,-0.00001,0,0,0.00002,0,-0.00001,-0.00002,-0.00002,1
2955,-0.00001,0,0,0.00002,0,-0.00001,-0.00002,-0.00002,1
2956,-0.00001,0,0,0.00002,0,-0.00001,-0.00002,-0.00002,1
2957,-0.00001,0,0,0.00002,0,-0.00001,-0.00002,-0.00002,1
2958,-0.00001,0,0,0.00002,0,-0.00001,-0.00002,-0.00002,1
2959,-0.00001,0,0,0.00002,0,-0.00001,-0.00002,-0.00002,1
2960,-0.00001,0,0,0.00002,0,-0.00001,-0.00002,-0.00002,1
2961,-0.00001,0,0,0.00002,0,-0.00001,-0.00002,-0.00002,1
2962,-0.00001,0,0,0.00002,0,-0.00001,-0.00002,-0.00002,1
2963,-0.00001,0,0,0.00002,0,-0.00001,-0.00002,-0.00002,1
2964,0,0.00002,-0.00002,0,-0.00001,0,0.00001,0,1
2965,0,0.00002,-0.00002,0,-0.00001,0,0.00001,0,1
2966,0,0.00002,-0.00002,0,-0.00001,0,0.00001,0,1
2967,0,0.00002,-0.00002,0,-0.00001,0,0.00001,0,1
2968,0,0.00002,-0.00002,0,-0.00001,0,0.00001,0,1
2969,0,0.00002,-0.00002,0,-0.00001,0,0.00001,0,1
2970,0,0.00002,-0.00002,0,-0.00001,0,0.00001,0,1
2971,0,0.00002,-0.00002,0,-0.00001,0,0.00001,0,1
2972,0,0,-0.00002,-0.00001,-0.00001,0,-0.00001,-0.00002,1
2973,0,0,-0.00002,-0.00001,-0.00001,0,-0.00001,-0.00002,1
2974,0,0,-0.00002,-0.00001,-0.00001,0,-0.00001,-0.00002,1
2975,0,0,-0.00002,-0.00001,-0.00001,0,-0.00001,-0.00002,1
2976,0,0,-0.00002,-0.00001,-0.00001,0,-0.00001,-0.00002,1
2977,0,0,-0.00002,-0.00001,-0.00001,0,-0.00001,-0.00002,1
2978,0,0,-0.00002,-0.00001,-0.00001,0,-0.00001,-0.00002,1
2979,0,0,-0.00002,-0.00001,-0.00001,0,-0.00001,-0.00002,1
2980,0,0,-0.00002,-0.00001,-0.00001,0,-0.00001,-0.00002,1
2981,0,0,-0.00002,-0.00001,-0.00001,0,-0.00001,-0.00002,1
2982,0,0,-0.00002,-0.00001,-0.00001,0,-0.00001,-0.00002,1
2983,0,0,-0.00002,-0.00001,-0.00001,0,-0.00001,-0.00002,1
2984,0,0,-0.00002,-0.00001,-0.00001,0,-0.00001,-0.00002,1
2985,0,0,-0.00002,-0.00001,-0.00001,0,-0.00001,-0.00002,1
2986,0.00001,0.00001,-0.00002,0.00001,0,0,-0.00001,-0.00001,1
2988,0.00001,0.00001,-0.00002,0.00001,0,0,-0.00001,-0.00001,1
2989,0.00001,0.00001,-0.00002,0.00001,0,0,-0.00001,-0.00001,1
2990,0.00001,0.00001,-0.00002,0.00001,0,0,-0.00001,-0.00001,1
2991,0.00001,0.00001,-0.00002,0.00001,0,0,-0.00001,-0.00001,1
2992,0.00001,0.00001,-0.00002,0.00001,0,0,-0.00001,-0.00001,1
2993,0.00001,0.00001,-0.00002,0.00001,0,0,-0.00001,-0.00001,1
2994,0.00001,0.00001,-0.00002,0.00001,0,0,-0.00001,-0.00001,1
2995,0,0,0,-0.00001,-0.00002,0,-0.00002,-0.00001,1
2996,0,0,0,-0.00001,-0.00002,0,-0.00002,-0.00001,1
2997,0,0,0,-0.00001,-0.00002,0,-0.00002,-0.00001,1
2998,0,0,0,-0.00001,-0.00002,0,-0.00002,-0.00001,1
2999,0,0,0,-0.00001,-0.00002,0,-0.00002,-0.00001,1
3000,0,0,0,-0.00001,-0.00002,0,-0.00002,-0.00001,1
3001,0,0,0,-0.00001,-0.00002,0,-0.00002,-0.00001,1
3002,-0.00002,-0.00002,-0.00007,-0.00002,-0.00001,-0.00002,-0.00001,0,1
3003,-0.00001,0,-0.00003,-0.00001,-0.00003,-0.00001,-0.00003,-0.00003,1
3004,-0.00001,0,-0.00003,-0.00001,-0.00003,-0.00001,-0.00003,-0.00003,1
3005,-0.00001,0,-0.00003,-0.00001,-0.00003,-0.00001,-0.00003,-0.00003,1
3006,-0.00001,0,-0.00003,-0.00001,-0.00003,-0.00001,-0.00003,-0.00003,1
3007,-0.00001,0,-0.00003,-0.00001,-0.00003,-0.00001,-0.00003,-0.00003,1
3008,-0.00001,0,-0.00003,-0.00001,-0.00003,-0.00001,-0.00003,-0.00003,1
3009,0,-0.00002,-0.00003,-0.00002,0,0,-0.00001,0.00001,1
3010,0,-0.00002,-0.00003,-0.00002,0,0,-0.00001,0.00001,1
3011,0,-0.00002,-0.00003,-0.00002,0,0,-0.00001,0.00001,1
3012,0,-0.00002,-0.00003,-0.00002,0,0,-0.00001,0.00001,1
3013,0,-0.00002,-0.00003,-0.00002,0,0,-0.00001,0.00001,1
3014,0,-0.00002,-0.00003,-0.00002,0,0,-0.00001,0.00001,1
3015,0,-0.00002,-0.00003,-0.00002,0,0,-0.00001,0.00001,1
3016,0,-0.00002,-0.00003,-0.00002,0,0,-0.00001,0.00001,1
3017,0,-0.00002,-0.00003,-0.00002,0,0,-0.00001,0.00001,1
3018,0,-0.00002,-0.00003,-0.00002,0,0,-0.00001,0.00001,1
3019,0,-0.00002,-0.00003,-0.00002,0,0,-0.00001,0.00001,1
3020,0,-0.00002,-0.00003,-0.00002,0,0,-0.00001,0.00001,1
3021,0,-0.00002,-0.00003,-0.00002,0,0,-0.00001,0.00001,1
3022,0,-0.00002,-0.00003,-0.00002,0,0,-0.00001,0.00001,1
3023,0,-0.00002,-0.00003,-0.00002,0,0,-0.00001,0.00001,1
3024,0,0.00002,-0.00001,-0.00002,0.00001,0.00001,-0.00001,-0.00001,1
3025,0,0.00002,-0.00001,-0.00002,0.00001,0.00001,-0.00001,-0.00001,1
3026,0,0.00002,-0.00001,-0.00002,0.00001,0.00001,-0.00001,-0.00001,1
3027,0,0.00002,-0.00001,-0.00002,0.00001,0.00001,-0.00001,-0.00001,1
3028,0,0.00002,-0.00001,-0.00002,0.00001,0.00001,-0.00001,-0.00001,1
3029,0,0.00002,-0.00001,-0.00002,0.00001,0.00001,-0.00001,-0.00001,1
3030,0,0.00002,-0.00001,-0.00002,0.00001,0.00001,-0.00001,-0.00001,1
3031,0,0.00002,-0.00001,-0.00002,0.00001,0.00001,-0.00001,-0.00001,1
3032,-0.00002,-0.00002,-0.00001,0,-0.00001,-0.00002,-0.00001,-0.00001,1
3033,-0.00002,-0.00002,-0.00001,0,-0.00001,-0.00002,-0.00001,-0.00001,1
3034,-0.00002,-0.00002,-0.00001,0,-0.00001,-0.00002,-0.00001,-0.00001,1
